名字,会员级别,评论内容,评论时间,点赞数,评论数,评价星级
踏***喆,金牌会员,屏幕大小刚好，是想要的尺寸，总体来说都在理想范围内,2017-11-10 22:18:05,0,0,5
守***海,PLUS会员,非常棒，很喜欢。可惜物流速度较慢，等的心焦啊,2017-07-20 17:03:00,0,0,5
向***9,银牌会员,好极了，手机好极了以后再也不用担心买不到国产的好手机了，非常棒，快递小哥服务态度很好,2017-04-24 16:51:04,0,0,5
j***9,钻石会员,东西非常好，很值得购买,2018-02-03 09:44:03,0,0,5
j***u,PLUS会员,华为手机，全球领先，值得拥有,2017-11-20 20:31:10,0,0,5
秀***中,PLUS会员[试用],手机原厂戴膜，挺诡异的,2018-02-01 19:53:57,0,0,5
D***0,金牌会员,仔细查看手机是原厂正品，手机速度挺快的，指纹解锁一点就完成，home键是触控的，双摄真的很给力，快递给力，基本是同城一天就到了，这次购物很满意，,2017-04-05 09:58:06,0,0,5
大***行,金牌会员,发货速度非常非常慢，最差的一次电商购买手机体验,2017-09-13 10:59:40,1,1,5
j***8,钻石会员,收到东西，看起来不错，,2018-01-28 05:46:41,0,0,5
c***1,PLUS会员,爱死这款小手机了。真棒！,2017-12-14 10:15:51,0,0,5
d***0,金牌会员,暂时没什么问题，配件除了自拍杆外感觉很一般,2017-12-26 18:40:39,0,0,5
O***V,金牌会员,比我之前的mate   s屏幕小点，不过适合女生一只手操作。,2017-07-30 21:57:04,0,0,5
j***8,金牌会员,商家不错。货也不错。?,2018-01-03 18:22:31,0,0,5
张***8,银牌会员,非常好下次继续购买,2018-03-01 14:47:49,0,0,5
j***q,银牌会员,不错  很好   漂亮  好用   手感也不错,2017-11-14 20:50:07,0,0,5
大***石,PLUS会员,很好，一直用华为，支持国产必须的,2017-09-22 14:21:48,0,0,5
N***W,银牌会员,挺好的，用的也挺好,2018-02-22 00:24:22,0,0,5
桃***秋,钻石会员,很好用，华为确实越做越好，果断放弃苹果,2017-12-28 20:59:53,0,0,5
