名字,会员级别,评论内容,评论时间,点赞数,评论数,评价星级
L***q,银牌会员,外观很美，快递够速度,2018-02-07 11:03:51,0,0,5
j***1,铜牌会员,耳机都不送，卖麻批,2018-03-04 13:22:52,0,0,5
刘***祺,金牌会员,不错，亲人很喜欢。,2018-02-27 13:35:19,0,0,5
j***p,金牌会员,手机很不错，颜值很高，手感非常不错，老婆很喜欢,2017-11-16 09:51:25,0,0,5
a***B,铜牌会员,快递挺快，手机不错,2018-02-21 18:55:29,0,0,5
理***8,钻石会员,手机漂亮，上网也快，接电话声音清晰,2017-11-14 19:21:50,1,0,5
得***a,PLUS会员[试用],手机很好用，就是物流有点慢。,2017-10-09 11:54:21,0,0,5
1***p,金牌会员,掉价太快了！！！！,2018-02-06 12:44:33,0,0,5
c***l,金牌会员,买到的最具性价比的手机！1459非常超值！,2017-11-18 20:02:04,0,0,5
w***1,金牌会员,不过，系统为什么还是Android 6.0?,2017-10-27 18:07:19,0,0,5
娇***子,银牌会员,室友很满意，发货迅速也很快，不错赞一个哈哈,2017-11-01 12:14:14,0,0,5
舍***9,PLUS会员,手机很好  推荐购买,2017-11-16 10:44:37,0,0,5
阿***6,金牌会员,用了感觉掉电有点快啊，玩一天不到就要充电,2017-11-11 19:34:27,0,0,5
j***b,银牌会员,用起来还可以，就是实物的颜色和图片不一样,2017-11-06 20:04:56,0,0,5
j***6,银牌会员,自己看吧，我也不想说些什么了，我一买手机就减价了，重要的是手机不是华为荣耀八吗？为什么和实际不符合吗？,2017-10-21 07:32:32,0,0,5
喵***1,金牌会员,屏幕也很大，用起来比较舒服。外观也比较漂亮。,2017-09-30 13:03:36,0,0,5
洛***回,金牌会员,这个我觉得还可以，但是弟弟不喜欢就换了,2017-10-23 15:46:04,0,1,5
网***丁,PLUS会员,我又给老人买了一台,2017-11-02 03:47:08,0,0,5
千***0,金牌会员,用到现在也不卡，真的支持国产,2017-12-28 16:21:16,0,0,5
w***V,银牌会员,还行！～～～！！,2018-03-09 20:30:59,0,0,5
水***滟,钻石会员,手机收到了 很不错 手感好的很,2017-11-18 15:07:19,0,0,5
郑***婚,银牌会员,不错，挺好的，充点电，明天用。,2017-11-14 20:18:33,0,0,5
j***d,金牌会员,老牌子，直的信赖,2018-02-26 12:11:21,0,0,5
l***8,金牌会员,还在试用中，通话时声音有点沙沙声,2017-10-29 12:54:29,0,0,5
6***哥,银牌会员,东西很好，没有问题，其他的以后在说,2017-10-10 18:04:08,0,0,5
z***2,金牌会员,第二次购买这款机子，用着不错,2017-11-14 22:52:06,0,0,5
a***1,钻石会员,给父母买了两个，用着不错,2017-12-11 14:51:31,0,0,5
j***5,银牌会员,手机还可以，赠品有点少，,2017-12-10 11:24:10,0,0,5
j***f,银牌会员,还行，比较喜欢。,2018-02-04 18:37:47,0,0,5
g***P,银牌会员,非常满意！！！！,2018-02-02 19:57:57,0,0,5
j***n,金牌会员,可以，挺好看的，就是电池不钉时候,2017-09-20 15:19:43,0,0,5
j***d,银牌会员,货以收到了，手机很好用。,2017-11-17 10:03:52,0,0,5
z***艳,金牌会员,挺好的不错，一直用的华为,2017-11-16 23:20:48,0,0,5
买***价,银牌会员,用了一段时间了，还算好用吧,2017-10-30 07:31:49,0,0,5
j***e,铜牌会员,手机再用，还可以,2018-01-03 16:17:54,0,0,5
j***a,银牌会员,挺好用的，颜色也好看。,2017-11-15 19:05:59,0,0,5
j***4,钻石会员,还不错，正在使用中呢，嗯,2017-10-30 14:18:24,0,0,5
x***1,银牌会员,还不错，看着很大气！,2017-11-26 15:23:19,0,0,5
冷***z,铜牌会员,货已收到 蛮不错的,2017-12-27 16:01:16,0,0,5
j***1,金牌会员,挺喜欢的  用的也很好,2017-11-10 14:09:54,0,0,5
e***a,银牌会员,宝贝不错，就是发货速度太慢,2017-10-03 22:53:21,0,0,5
n***1,银牌会员,质量好，快递及时。,2017-11-24 14:33:09,0,0,5
l***f,银牌会员,该手机音质好，速度快。,2017-10-04 21:11:03,0,0,5
j***i,银牌会员,宝贝不错很快很流畅,2017-11-18 09:49:31,0,0,5
C***句,银牌会员,性价比高，外形好看,2017-11-13 20:17:32,0,0,5
j***9,金牌会员,东西还可以，性价较高,2017-09-18 16:27:54,0,0,5
j***1,钻石会员,还不错，正在试用。,2017-09-20 10:07:28,0,0,5
1***g,钻石会员,手机收到，还没使用，应该没问题，物流挺快也挺好的，赞一个吧,2017-12-29 14:59:55,0,0,5
p***Z,银牌会员,手机挺好用，物流快，服务好，老婆很满意,2018-01-16 07:10:20,0,0,5
j***c,银牌会员,非常非常好的手机,2017-11-10 21:35:14,0,0,5
雪***4,钻石会员,老公新给买的手机,2017-10-26 14:59:55,0,0,5
强***8,金牌会员,华为！值得信赖！,2017-10-19 17:41:54,0,0,5
jd_181541fbv,铜牌会员,爸爸觉得很好用,2018-02-27 12:58:51,0,0,5
O***r,银牌会员,照片挺清晰嘞。,2018-02-24 23:13:32,0,0,5
j***f,银牌会员,物流速度没得说,2018-02-23 17:47:30,0,0,5
S***a,钻石会员,快递小哥很负责,2018-02-01 13:14:13,0,0,5
黄***壁,铜牌会员,是全新未拆封的,2018-01-31 20:43:41,0,0,5
j***0,银牌会员,还不错吧。。。,2018-01-31 12:10:28,0,0,5
淘***2,银牌会员,很一般，很难看…,2018-01-11 02:02:49,0,0,5
j***d,银牌会员,还好，喊你我还,2017-12-26 06:24:36,0,0,5
j***3,银牌会员,物美价廉我喜欢,2017-12-25 20:25:57,0,0,5
j***3,银牌会员,还不错，挺好用的…外观漂亮实惠,2018-01-02 17:40:19,0,0,5
j***1,铜牌会员,拍照质量还可以，不算非常好，我能明显感觉耗电挺快的，说明续航能力中等，蓝牙给我感觉怪怪的，其他还好。,2018-03-06 10:26:16,0,0,4
陈***8,PLUS会员,质量好很满意,2018-01-19 19:13:17,0,0,5
B***1,金牌会员,挺不错的啊哈,2018-01-04 08:06:09,0,0,5
j***z,铜牌会员,这是一个命途多舛的手机，买过来五分钟坏了，幸亏卖家已经换了主板修好了，客服的服务态度很好。希望这个手机可以撑好几年吧。,2017-11-11 14:57:19,0,0,4
j***4,金牌会员,速度快服务好,2018-02-21 13:26:30,0,0,5
j***8,银牌会员,很好，刚刚在试已经在京东买了3部了,2018-02-04 09:49:22,2,0,5
j***a,铜牌会员,电池是新的吗？还没11点电量就快用了一半了！而且手机里面还有阅读历史记录！我从来不看阅读这些东西！偶然看到的！前段时间我想发回去修修电池！后来想想，这是新的怎么修呢！,2018-01-02 10:47:55,0,0,5
慢***天,银牌会员,这还是不错的,2017-11-29 15:53:41,0,0,5
h***5,银牌会员,用着还算可以,2017-11-15 21:38:55,0,0,5
j***b,银牌会员,电池不经用，不到一天就没电了，别的方面还行,2018-02-17 11:05:34,0,0,4
蓝***s,银牌会员,微信分身有卡顿现象。部分功能个人不太喜欢。,2018-02-07 22:20:53,0,0,4
j***4,铜牌会员,不错是正品包装，用起来还可以，玩游戏手机不起热这一点非常棒！都说华为质量好，第一次用华为手机，以前一直用小米，就是起热厉害，希望能用久点,2018-01-16 09:18:56,0,0,5
j***l,银牌会员,非常好，虽然没有s8那么快，不过作为国产这个价位的机器把我ji小激动了一下，希望物流方面能够做的更好！祝店家越做越强！小赠品就不评价了！,2018-01-03 16:02:53,0,0,5
v***w,银牌会员,很不错，续航还行，外观很漂亮，手机很流畅,2017-07-17 12:12:37,1,1,5
j***3,PLUS会员,原装原封，用用再看吧，???,2017-11-13 10:31:58,0,0,5
l***4,金牌会员,还不错啊，目前是这样,2018-02-13 12:39:39,0,0,4
d***5,银牌会员,用了两天，目前感觉还不错，先使用体验体验～,2017-12-15 13:33:50,0,0,4
佩琪的玩具,银牌会员,手机还是不错的，应该是正品吧，没有验证，快充也很好用，就是有时候玩的时间长了，要一天充两次电才可以。之前就想买个HUAWEI的，这次终于如愿以偿了！,2017-09-23 19:30:31,0,0,5
枫***9,PLUS会员[试用],物流很快，华为商城看才1499还送充电宝和指环扣，买了就忍了，以后直营店买。,2018-02-13 14:41:16,1,0,5
l***渊,银牌会员,挺好，就是没耳机，还要额外买。,2017-12-16 19:25:23,0,0,4
H***5,铜牌会员,和我想象中的有点不一样,2017-09-26 15:28:43,0,0,4
爱***人,PLUS会员,帮家里买的,2018-01-16 15:14:43,0,0,5
j***f,银牌会员,烂货，有问题不给退，找个种理由，没有上面说的那样好，什么七天包退，十五天包换，都骗人的，人嘴大咱嘴小，,2017-11-16 19:27:07,0,1,5
