名字,会员级别,评论内容,评论时间,点赞数,评论数,评价星级
L***h,PLUS会员,电池续航能力很好，手机铃声也很大，值得购买！,2017-12-12 09:35:49,0,2,5
不***格,钻石会员,看起来挺好的。给老人买的。按键稍微小一点,2018-02-04 23:53:01,0,0,5
怎***呀,钻石会员,给老爸买的，老牌子用着很不错！,2018-01-19 22:58:08,1,0,5
j***s,铜牌会员,快递蛮好，产品蛮好，很棒的购物体验,2018-03-03 15:07:30,0,0,5
寸***几,钻石会员,老妈说没啥问题，用的就是诺基亚这个老牌子，已经是富士康在做了，系统有一些变化,2017-08-03 23:43:26,0,0,5
j***3,钻石会员,老牌子，期望质量也是好的不要不要的。,2018-01-25 23:19:35,0,0,5
1***起,PLUS会员,的挺好的，挺好的挺好的挺好！！！！！！,2018-01-08 19:45:03,0,0,5
r***8,PLUS会员,比想象还不少咯 小巧方便，打电话够用了,2017-09-11 13:08:27,1,0,5
还***3,银牌会员,"第二次买诺基亚216，用的是情怀，工作不让带智能机很尴尬，我的小诺当之无愧是他们当中最好的，没有之一，就是这么自信！
目前还木有安内存卡，不知道能不能聊**、微信，我还是决定洗洗睡了 。",2017-09-30 23:55:14,0,0,5
那***9,金牌会员,给老人买的，老牌子相信,2018-02-09 15:53:05,1,0,5
l***1,PLUS会员,说真的信号特别差，苹果有三格信号，它只有一格，经常没有信号。做工比较简陋，系统也不是塞班，诺基亚的头顶开机锁屏也都没有了，经典铃声比较刺耳，除了有nokia几个字母以外其他面目全非，当做备用机而已，只是图个便宜，图个情怀。,2017-10-18 12:44:11,0,0,5
铅***孩,金牌会员,诺基亚老品牌了，手机没毛病铃声和通话声都挺大的，很好^,2017-12-03 22:55:52,0,0,5
5***9,金牌会员,可以把，唯一不好就是按键太小，没有挂绳的位置，也不好，哈哈哈,2017-07-26 16:59:22,1,1,5
z***9,银牌会员,用着还是可以的  ，比较方便，比较实用，物流服务很给力！！,2017-08-05 15:39:44,1,0,5
待***o,金牌会员,大雪天 京东还在派件 辛苦了,2018-01-27 19:23:21,0,0,5
123zsp123,钻石会员,听我妈妈说待机时间挺长的，但愿这个还是以前质量的诺基亚,2017-10-23 22:17:18,0,0,5
j***p,金牌会员,给婆婆买的，轻巧便捷，双卡双待，待机时间长，挺方便的，好评！,2017-09-02 14:20:39,0,0,5
j***l,银牌会员,只能说暂时还好 非常轻 手感不错 后继看看效果如何,2017-11-18 23:18:57,0,0,5
k***n,PLUS会员,之前用的nokia107，三年半了，摔了无数次，终究坏了，想买同样的，停产了，于是买了这个。贵了不少，当然功能也多了，比如两个摄像头（虽然才三十万像素，好歹能应急了），比如能上网（20世纪末的水平，也是应急）。外形方正不失圆润，很帅。不过有点不好的是不能对每个人单独设置铃声（也许有吧我确实没找到）。音量还行，比107好点。续航的话刚拿到机子不清楚，不过电池容量到1000了，应该没问题的。希望这次用五年吧。,2017-10-17 14:40:33,0,0,5
橄***深,PLUS会员,用回了诺基亚信念机，还是一样的抗造，但是仅限打电话 发信息 ，做备用机足矣,2017-09-05 09:50:36,2,0,5
悠***7,银牌会员,感觉声音没有以前的诺基亚大声，其他的目前还没发现问题,2017-08-14 10:55:24,0,0,5
好***包,PLUS会员,相信品质，价格实惠，经济耐用,2017-09-14 16:14:44,0,0,5
a***5,钻石会员,手感很好，用起来也很方便，希望质量还是以前那样扛扛的！,2017-05-04 20:36:33,1,0,5
带头小哥993,PLUS会员,"外形不错，送货快，应该比实体店便宜吧，
但仔细想想很恐怖啊
哎，电商冲击这么大，实体店怎么办：
1-	要求降低租金，业主不肯就要关门，
2-	那就一大批人失业
3-	失业找不到工作就没有收入，就不能消费，
4-	没有消费就内需不足，房子都可能断供，整个经济就不稳定，
5-	另外没有收入就不回去港澳台旅游，影响港澳台经济，最终影响统一伟大事业。
怎么办怎么办，忧国忧民，夜不能寐啊。",2017-08-14 14:02:54,1,1,5
玉***6,PLUS会员,还可以，两个一起买的，诺基亚还是有保证滴，好评。,2018-01-29 19:11:24,0,0,5
神***起,金牌会员,耳机音质太给力 手机不错,2017-11-14 15:18:56,1,0,5
飞***蛙,PLUS会员,老牌子有保证，看着不错，期待耐摔呵呵,2017-10-24 13:44:12,0,0,5
举***案,PLUS会员,在京东买过好多东西，这次买的这个东西，非常好，用着非常舒服，性价比非常的高，快递小哥也非常热情，早上下单，下午就到了，非常快，京东买东西，非常方便呀！,2017-08-07 19:23:39,0,0,5
j***w,PLUS会员,东西收到，物流很快呀！相信京东,2017-09-13 20:51:05,1,0,5
y***8,PLUS会员,给老人买的，一直相信诺基亚的质量,2017-11-01 10:34:02,0,0,5
1***0,金牌会员,感觉还不错，挺轻的，不知有没以前的诺基亚好用,2017-04-26 19:24:16,1,0,5
f***z,PLUS会员,做为打电话的备用机，很好了。铃声声音挺大的。通话质量一般声音有点小。轻，略厚。照相渣。有手电筒。电池能用一周左右,2016-12-27 21:31:35,1,1,5
g***4,钻石会员,诺基亚还是不错的就是公司不让带摄像头手机,2017-05-10 17:55:03,1,0,5
A***炫,钻石会员,很实用，妈妈很喜欢！！！！！！！,2017-08-16 08:30:33,0,0,5
天***官,钻石会员,还是那么经典。。。。。。,2017-10-11 16:29:27,0,0,5
新***8,PLUS会员,帮朋友买的，外观漂亮，电池耐用，耐摔才是硬道理，好评,2017-12-12 19:27:30,0,0,5
